global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
924366.4541430714	n/a	854453341545.035	n/a	1363991.040108817	n/a	n/a	1860471557497.1323	896040.7514739087	n/a	802889028301.927	n/a	926952.1056889836	949784.9112118824	n/a	n/a	n/a	n/a	-0.025303765	-0.1499252447	0.0106960307	-0.0668153772	0.028413458	0.0391403433	-0.1373197847	0.1727651986	-0.6439954987	0.2020991967	-0.1035632089	-0.0064773885	0.1571096383	-0.0116151447	0.0378260086	-0.0396649117	0.1609547026	0.023332477	-0.1598523265	0.0401040368	-0.1281049701	0.0766193832	-0.121702199	0.1191134806	-0.1086008192	0.0683969698	-0.047454709	0.0339454809	-0.0798349024	-0.0057500441	0.0305336856	-0.0550890652	0.0835208425	-0.2144323927	0.0354987607	-0.0680378426	0.1086224927	-0.0798697528	0.0502953229	-0.0063951354	0.0714794248	0.175276533	-0.125014168	0.0749454089	-0.1571703685	0.0712974499	-0.0122281043	-0.0903105721	0.1028353495	0.0953351978	-0.0645069011	0.0083072591	-0.2103890286	0.069712319	-0.1701809577	0.2291565114	0.0455512216	-0.0590685035	0.1291143019	-0.071968184	0.2836269317	-0.1471486206	0.2312967328	-0.2714202268	0.1259656062	-0.1979160577	0.00994327	-0.0649164613	-0.2119387598	-0.0226627721	0.0894114686	-0.1369448969	0.0486374225	-0.1601413557	0.1143518262	-0.0256406946	0.0396130326	-0.0140147145	0.1676499708	-0.0112934591	0.1256340258	-0.0681521358	-0.014233786	0.0166508973	-0.0385928455	0.0694903176	-0.0611431488	0.0165023093	-0.0406390806	-0.0390984826	0.0894927935	-0.1684200818	0.0976549345	-0.0821774147	0.0834122479	-0.059112532	0.0461223845	-0.0416179215	0.0491339793	-0.1678012608	0.0406932059	0.0914822133	-0.0610141507	0.0158968841	0.0419616526	-0.0643232953	0.1154637225	0.1154447293	0.1154130763	0.0548591755079286	n/a	n/a	0.0030095291374097	-0.0898427297216386	n/a	0.0080717160838354	n/a	0.1148125027416711	n/a	n/a	0.0131819107858062	0.0008489278218237	n/a	7.206784466663317e-07	n/a	0.000393156709332	n/a	1.5457219809276678e-07	n/a	0.0003693329839743	n/a	1.3640685305136054e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916839.45466207	-7526.999481001403	840594585625.042	56655721.1869954	1321869.9511021206	-42121.08900669636	1774186139.110037	1747340167626.723	892918.4584483191	-3122.293025589548	797303373437.7225	9748713.737645134	921081.203185854	937557.2269116392	1.36112	26.542435	0.1199638210636277	0.0668087466742422	-0.0887055497	0.0609234552	0.0212797252	-0.1164826169	0.011788559	0.0830251104	0.0183671924	0.1409803881	-0.123681627	0.0779817447	0.0751915175	-0.1201563595	-0.0674113815	-0.0185711819	-0.0175507605	0.1143164986	0.0258009813	-0.0396065344	2.06792e-05	-0.0608783966	0.022624892	-0.0720323598	-0.1318616273	0.0815593522	-0.103372065	0.1675684796	-0.087652173	0.0580388262	-0.1225320911	-0.0889748423	-0.0274183192	-0.0772189674	-0.0490232762	0.0860411459	0.0265712899	-0.002144722	-0.1758933346	-0.0918853359	-0.1282642386	0.0192457983	-0.1173494923	0.1192078001	-0.0343730047	0.0187502806	-0.0854503339	-0.0369131941	0.0009859227	0.0759116649	-0.0455414262	0.058007497	0.1340341276	-0.0050134204	-0.0134534352	0.1141669407	-0.0616687409	-0.0084588939	-0.1252921248	-0.0755401005	0.0965702119	-0.045419117	0.0061506233	-0.0139035429	0.1082732338	-0.0850751021	0.1567270628	0.0971604909	0.1239481614	0.0119326598	-0.0824299739	-0.0263470453	0.0053038539	-0.0330832245	0.0614097757	-0.0920395992	-0.117419207	-0.2105987295	0.0258534705	0.0092220495	-0.1494764832	-0.0623497198	-0.0041484011	-0.0485884861	0.0044324102	0.0275273653	-0.102143929	-0.0112993538	0.0027735107	-0.0507585651	0.0224047381	0.0603349784	0.0696362917	-0.1347021799	0.1402098477	-0.0897439515	0.0563306641	-0.013335121	0.075557842	-0.092030737	0.092994425	-0.1081584767	0.126034846	0.0519637897	-0.0489290046	-0.060748344	0.0150933379	-0.027860844	0.1154130763	0.1152422001	0.1149575937	0.04921603292658	-0.0056431425813485	3.184505819342972e-05	0.0024222178970302	-0.0367808320502973	0.0530618976713413	0.0013528296063121	0.0028155649844838	0.0986270108771236	-0.0161854918645475	0.0002619701468973	0.0097272872745562	9.995375877279213e-05	-0.0007489740630509	9.990753892809518e-09	5.609621471229853e-07	0.0003260140537817	-6.714265555029999e-05	1.062851632631772e-07	4.5081361943462306e-09	0.0002839839236477	-8.534906032659997e-05	8.064686889034271e-08	7.284462098633601e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915723.2625508668	-1116.1921112032142	838549093576.8037	1245884.8291122883	1313059.3776506695	-8810.573451451026	77626204.54341364	1724124929236.3635	890965.3678499749	-1953.0905983442208	793819286708.041	3814562.8853405854	917217.9464136685	920530.3500796858	1.244641	24.271053	0.0578790814243555	0.0429901215619349	0.0932559713	0.1077356134	0.0234617039	0.0662912422	0.0197431736	-0.0751016489	0.0280168395	0.0682204478	0.0252483513	-0.0131400111	-0.0055909408	-0.0116368133	-0.0231051805	0.0690906662	-0.2106022699	0.0847807566	-0.0992114518	-0.0188950818	-0.0774510227	0.0012038786	-0.0619866895	0.0472280762	-0.1171503028	-0.1150882421	-0.1129541101	0.0940315156	0.0003008521	0.0242542889	-0.3027844512	-0.0300068706	-0.0665478573	0.0837725306	-0.0415736179	0.0429517424	-0.0038610845	0.0042045403	0.1215665901	-0.049789466	0.1095648677	-0.010613375	-0.0448663468	0.1100380717	-0.0220329574	-0.0415846324	0.1290893476	-0.0836354157	-0.004363545	-0.1141974371	-0.0451094099	-0.078038041	-7.58053e-05	-0.080294637	0.1560197402	0.1160449705	0.0787059244	0.0300941059	-0.0602797228	-0.0043414458	0.0611355856	-0.0934369771	0.1303053696	0.0619078631	0.0928495109	0.0353426481	0.217449265	0.0735520425	-0.0017253573	-0.0835167083	-0.0694768495	-0.1903316504	0.0452639956	0.0714459609	-0.0158175928	0.0253745001	0.032275604	0.0852130866	0.0494925642	-0.0254769038	0.1175874554	0.0246100746	-0.0084959491	0.0161166763	-0.0210914533	0.0321049363	0.0309392941	-0.0017887448	0.1042390799	-0.1430916045	0.0443372593	-0.127146984	0.0060135504	-0.0170171831	0.1495457115	-0.1152808764	0.0866990061	-0.0394854907	0.0703711468	-0.0162011568	0.0495234205	0.0010105512	0.0338582695	0.000889047	-0.07445456	0.018722948	0.0287932623	-0.048710526	0.1153118061	0.1148374968	0.1140484259	0.0491518592410074	-6.417368557259939e-05	4.1182619199708515e-09	0.0024159052668478	-0.0459693349213807	-0.0091885028710834	0.002113179753114	8.44285850119079e-05	0.1002799988467728	0.0016529879696492	2.732369227804994e-06	0.0100560781687087	0.0008929284988038	0.000792974740031	7.973213039760079e-07	6.288089383272444e-07	0.0003871648745099	6.115082072819997e-05	1.4989664005426662e-07	3.739422875732451e-09	0.0003693267008495	8.534277720180001e-05	1.364022119603761e-07	7.283389620516076e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916201.2742403822	478.0116895154352	839424774919.7001	228495.1753134008	1309002.844029018	-4056.533621651586	16455465.023589734	1713488445676.0576	893844.0053311591	2878.63748118421	798957105866.4492	8286553.748078576	920692.3739509922	935144.538448426	1.250205	24.379559	0.0938599750193214	0.05054683778081	0.0919651831	-0.0721718438	0.0301070774	-0.1728983279	0.0495882387	-0.0301856549	0.0020700254	-0.042177048	0.0294095261	0.1309037559	0.0021878486	0.0518598655	0.1364653584	0.0604616231	0.0194579843	0.0379058707	-0.0207807043	0.0150026161	-0.0322117457	-0.01988479	-0.0775247156	-0.0785323094	-0.0522605496	0.1035440409	-0.1477712863	0.0454687306	-0.1021517114	-0.0420426531	-0.0731792023	0.0857217345	0.0236642819	0.023884252	0.032852888	-0.1236438313	-0.0877269564	-0.011361301	-0.0437843672	-0.0569595929	0.0608218964	0.0926149593	-0.0202215525	-0.0477273321	-0.0137530579	-0.0951091018	-0.1015728681	0.0285890784	-0.1155786959	-0.0244929125	-0.056425935	-0.0162161298	-0.1196984704	-0.0085340546	-0.0900476291	0.1113473584	-0.0019069346	0.0302947169	0.0081277226	-0.0314758034	0.0593562504	0.0104616421	0.0483071908	-0.0934402901	0.0694441624	-0.1857211925	-0.0718771767	0.0923110962	0.0042890162	-0.0007277093	0.0245281179	-0.0597936636	-0.0584447536	0.0522571462	-0.1143043272	0.0236190686	0.01822205	-0.032934157	0.0316801898	0.0489008484	0.0160264636	0.0374418491	0.0342754282	-0.0083164541	-0.0043166362	0.0088195656	-0.0545020458	0.1491309874	0.0231537585	-0.0350522834	-0.0942736551	-0.0220222226	0.0252845141	-0.1359174559	0.0708262449	-0.0828071291	0.0091877545	-0.0799060384	0.0102011639	-0.0315550834	0.0592624583	-0.1302998893	0.0877680127	0.0796379701	-0.0206314647	-0.0748739892	-0.0174684337	-0.0725356645	0.1151599564	0.1142313295	0.112689161	0.0491917157055041	3.985646449669589e-05	1.5885377621763795e-09	0.0024198248940511	-0.0861554352974849	-0.0401861003761042	0.0074227590312991	0.0016149226634383	0.0836701515744522	-0.0166098472723205	0.0002758870264098	0.0070006942644918	0.0003079567688449	-0.0005849717299589	9.483737147739117e-08	3.421919248511083e-07	0.0003640363474437	-2.312852706620001e-05	1.3252246226015024e-07	5.349287642519465e-10	0.0002369435397466	-0.0001323831611029	5.614224102764861e-08	1.7525301343596384e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915882.0286733492	-319.24556703306735	838839890446.8096	101917.7320702647	1311468.013671875	2465.169642857043	6077061.368063921	1719948350884.4534	894157.9183391872	313.91300802805927	799518382928.6685	98541.3766092244	921570.433454655	930289.6940966746	1.356009	26.442776	0.1133068186852459	0.0916661620126371	-0.0677511512	-0.0176559015	0.0645491063	-0.0449715515	0.0026604442	0.080458562	0.0431639503	0.0435752222	0.0488364578	0.0898023967	0.0399352052	-0.0944121524	-0.0594500254	-0.0416992788	0.0061538767	0.1175788311	0.0207141608	-0.0255895938	-0.0149366896	-0.0301916676	0.0462084193	-0.0668924165	-0.046775831	0.0165540592	-0.0467016789	0.0060218646	-0.0167096444	0.0100519272	-0.0990681718	-0.0096922779	-0.1095179217	-0.088389519	-0.042884332	-0.0061738725	0.041058747	-0.0903432188	-0.1379729715	-0.0287852582	-0.0473917	-0.1375205033	-0.1594487361	-0.0314897827	-0.0954014212	0.0031978666	0.0579235456	0.0159288971	-0.0704907357	0.0399328807	0.0472724461	0.0498645521	0.0965106077	0.013917256	-0.0033954043	0.0779574154	-0.0740756642	-0.0672757128	-0.0788571623	-0.0044060231	0.0455756996	-0.0185249135	-0.0714480693	-0.0076107476	0.0332550483	0.0086287052	0.1085738722	0.0653127979	0.0559292393	-0.0340998959	-0.0442559019	-0.0679780389	0.0296700656	-0.0206314329	-0.0031846359	0.0127344412	-0.0693401305	-0.1618236549	-0.0246449665	0.0945435696	-0.2238827231	0.1275952603	0.0733760554	-0.0721481734	0.0038774268	0.023236026	-0.1113215247	0.0021829512	0.0230721574	-0.0430120195	-0.012157087	0.0066381639	0.1507226496	-0.1322241174	0.0789928476	-0.0795474032	0.0335766584	-0.0264160823	0.1387761241	-0.0964109937	0.0609727311	-0.0613014526	0.0385438106	0.0618354337	0.0024259491	0.0161271353	0.0125666105	-0.1004192176	0.1149575937	0.1134247617	0.1108851636	0.0493065906338472	0.0001148749283431	1.3196249161833441e-08	0.0024311398799337	0.0028203477567814	0.0889757830542663	7.954361469181876e-06	0.0079166899701198	0.0836097614266009	-6.039014785130803e-05	3.6469699575028436e-09	0.0069905922058131	-3.355463946090408e-05	-0.0003415114083058	1.125913829351261e-09	1.1663004200301361e-07	0.0003229945027851	-4.104184465859997e-05	1.04325448829394e-07	1.6844330129806507e-09	0.0003375056978779	0.0001005621581313	1.139100961000483e-07	1.0112747648024586e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915152.9995764926	-729.0290968565969	837505012633.8518	531483.4240635453	1303760.5398995536	-7707.473772321362	59405151.951021686	1699791545399.1755	892155.0049862018	-2002.9133529854007	795940552921.9297	4011661.899567221	917485.8142097088	913447.1424199856	1.449314	28.262262	0.1442072235511443	0.0683182497582603	0.0889102013	0.1225053409	0.0655450912	0.1037974885	0.0595976775	-0.0839357182	0.0138553462	-0.0548409739	0.1450831829	0.0272572536	-0.0739287773	0.0302980126	0.0381838188	-0.0267298411	-0.1874891319	-0.0183893297	-0.087744409	-0.0207243537	0.0266814115	0.0535261228	-0.0144119241	-0.2210054653	-0.1035137863	-0.1464333446	-0.1445180776	0.0593425688	-0.0105886297	0.0571649217	0.0252816877	0.024617169	0.0097513375	0.132328941	0.0774200658	0.1112472707	-0.1227380572	-0.1514382228	-0.1584718732	0.1005338649	0.1403640244	0.0859019849	0.2117771152	0.0124449278	0.0849817144	0.0933053538	0.0849690085	0.0056340323	0.1791219769	-0.2056135391	0.0757143606	-0.0037406484	-0.0855724741	-0.0282620304	0.1866561134	-0.0063710406	0.1248639026	-0.0016452477	-0.0903769928	-0.0404512286	-0.0566632421	-0.0346518744	-0.0325837291	0.115082191	-0.0240722016	-0.2065468018	0.0986780195	0.2063346395	-0.1305443002	-0.0228729361	0.1159397497	-0.0558953172	-0.1412595756	0.0068813871	-0.021830106	-0.0264494276	0.0841663853	0.032028616	-0.2065661596	0.0749053785	0.1605925465	-0.1677777078	0.0786345511	0.1560419904	0.0234767033	0.0092255389	0.0048832224	-0.0236203226	0.07903721	-0.1782910884	0.0110110372	-0.1364986752	0.0061350116	-0.0011181757	-0.0028312291	-0.0816658978	0.1363912419	-0.0312918348	0.2367103785	0.0962649259	0.0239000437	0.0016661721	-0.0143460755	-0.1603696569	-0.0167022751	-0.0747128337	0.0426856421	-0.1222854171	0.1147048067	0.1124192083	0.108643553	0.0311198989555094	-0.0181866916783378	0.0003307557542029	0.0009684481110011	-0.0257171158860956	-0.0285374636428769	0.0006613700494988	0.0008143868311685	0.0818882162143666	-0.0017215452122343	2.9637179177668564e-06	0.0067056799547708	0.0005757167894571	0.000609271428918	3.3144982166279085e-07	3.712116740957866e-07	-0.0006087950489757	-0.0009317895517608	3.70631411657325e-07	8.682317687705925e-07	0.000711675177553	0.0003741694796751	5.064815583450941e-07	1.400027995203351e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918005.076070622	2852.0764941293746	842733319691.4285	8134340.328365304	1304079.919642857	319.3797433034051	102003.42043254896	1700624436815.7205	893586.3353926241	1431.3304064223776	798496538800.4193	2048706.7323492488	920141.7215318992	926207.065323598	1.568854	30.593346	0.0934898847037595	0.0426903499464168	0.0242278512	-0.0482564902	0.0699617161	-0.0880267844	-0.1351250819	-0.1325167919	0.0924448975	-0.0353905645	0.0555429056	-0.0619395233	0.1289837258	0.0791740776	0.0393132943	0.0785692138	-0.1262339367	0.1121613059	-0.0138734717	-0.0502948805	-0.0635357271	0.0467419827	-0.1313271319	0.0432035351	-0.1040444895	-0.0290995947	-0.0743846598	-0.0837497113	0.0220026695	0.1098349334	0.0249820562	0.0779996139	0.0294527868	0.1405950024	-0.0323040292	-0.0197386579	-0.1601448801	0.1806146747	-0.0916022486	-0.0183203824	0.0353814351	0.0017607684	-0.0094021572	-0.0088448822	0.0001423874	-0.0376865684	0.0131297896	0.0999266842	0.0781358614	-0.0124283014	-0.0850473603	-0.1166686228	-0.0697434676	-0.0261578739	0.0624881278	0.1125025873	-0.03622735	-0.0332716352	0.0503411762	0.1546452459	0.0015713991	0.0197319247	0.1210849218	-0.0343827107	0.0417225681	-0.14499629	-0.0094130028	0.0615357113	-0.0038959211	-0.0730256462	0.1715456315	-0.1160719127	-0.0260156479	0.1535987967	-0.0252459971	-0.084381672	-0.140069033	0.0509204097	0.0151701723	-0.1127835531	0.006697829	0.0007759305	0.0163283412	0.0203264972	-0.0061823192	-0.006342201	-0.1004737987	0.1213274464	0.0023488843	-0.0490557713	-0.0469742402	0.0110766205	0.0500356781	-0.0011595602	-0.0255551254	-0.0771921443	0.0657125125	-0.0438144931	-0.0730299873	0.026035779	0.0804497668	-0.0633949942	0.0737459257	-0.0407264203	-0.0443749457	-0.0347778458	0.1031159679	0.0626058394	0.1144017065	0.1112164334	0.105973176	0.0394537756079529	0.0083338766524434	6.945350005814286e-05	0.0015566004097226	-0.0357263866934971	-0.0100092708074015	0.0012763747061732	0.0001001855020958	0.056750265538227	-0.0251379506761395	0.000631916564196	0.0032205926386592	0.0004950198525021	-8.069693695500002e-05	2.450446543712009e-07	6.511995633919248e-09	-0.0001839459410624	0.0004248491079132	3.383610923333193e-08	1.804967644947268e-07	0.0002170454910658	-0.0004946296864872	4.7108745191994275e-08	2.4465852675442574e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0
918579.6302280454	574.5541574234376	843788537069.8926	330112.4798125563	1310515.4981515068	6435.57850864972	41416670.74099416	1717450870895.292	894341.2118665329	754.8764739087783	799846203242.8987	569838.4908609504	921583.9608737482	933653.8411006506	1.45183	28.311323	0.1123346019590201	0.0514347885524642	-0.0237620686	0.0401842221	-0.0403678934	0.0521781754	-0.0177306052	0.0864825034	-0.0016740783	-0.0390313841	0.0895693937	0.0080026585	0.0287956751	-0.0257797279	-0.0395501022	-0.0838006273	0.0027555811	0.1325878183	0.0331975165	-0.0465106312	-0.0480462193	0.0673504746	0.2155167599	-0.0918322562	-0.0529251885	0.0061491376	-0.0026331203	0.0633742353	-0.0181616279	0.04366268	-0.0608823873	0.1338202979	-0.0821540629	-0.048733175	0.1709100762	-0.0217546124	0.0705357625	0.0817463969	0.1169403182	0.1777397014	-0.0535756875	-0.1204613353	0.0946800077	0.0345548253	-0.1442772758	0.0137227139	-0.0315834148	-0.0266401694	-0.0856925919	-0.0687561888	0.1006516464	0.0599004969	0.0545687623	0.0509586266	0.0135612923	0.0389601602	-0.1028088436	-0.062707075	-0.155397195	0.0895373086	-0.0316676279	0.0101929187	-0.1739018961	0.0917650125	0.0561144806	-0.023105333	0.0111087398	0.0864403167	-0.0171988918	0.0690703169	-0.1214507152	-0.0974617621	0.1303739215	-0.2236205307	-0.0566068833	0.0993814794	0.1369255111	0.0694873836	0.0554675214	-0.1419019752	-0.0694350067	0.0732274991	0.0419212342	-0.0347032024	0.0085830595	-0.0402717619	-0.056179896	-0.0635444529	0.0412993409	0.0209815494	0.0526962996	-0.0381188549	0.0590875999	-0.0383506601	0.099294203	-0.0036912984	0.0056914066	0.0130326508	0.0511728348	-0.0246815729	-0.0166102275	0.0369423176	-0.0114777382	-0.0225980253	0.0203335458	0.0183724648	0.0454059471	-0.0432597255	0.1140484259	0.1098185471	0.1028845713	0.0224208217967145	-0.0170329538112384	0.0002901215155357	0.00050269325004	-0.0258961649888647	0.0098302217046323	0.0006706113611305	9.663325876222587e-05	0.0093771531540198	-0.0473731123842072	0.0022442117769667	8.793100127394347e-05	4.506336083025681e-05	-0.0004499564916718	2.030706489317924e-09	2.0246084439763355e-07	-0.000376992459073	-0.0001930465180105	1.4212331419790756e-07	3.72669581160169e-08	0.0003360087625622	0.0001189632714964	1.129018885185809e-07	1.415225996512618e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916472.4233289232	-2107.2068991222186	839921702722.3889	4440320.915708276	1306150.1304408482	-4365.367710658582	19056435.24926055	1706028163250.6448	893582.4063597592	-758.8055067737587	798489516955.6978	575785.7971101807	919327.7911431288	932389.3759816968	1.307922	25.505066	0.1364770153858649	0.0946780497519426	0.0828051519	0.007225909	-0.0303374801	-0.0010777027	0.0439871	-0.0899717969	-0.0567589797	-0.0243684123	0.16852221	0.0326842353	-0.0874715475	0.1748907877	0.024324422	0.0090079604	-0.0424472033	-0.0183793233	-0.10510057	0.0801377386	0.0791370122	0.0452318429	0.0204983441	0.0067718855	-0.00174618	-0.0317967468	0.0112510349	-0.0473189418	0.0439578888	0.0014797541	-0.0297617096	-0.0191589248	0.0568868579	0.0689003648	0.1562118983	-0.0380756009	-0.0303290557	-0.0647320338	-0.004515215	-0.1132489358	-0.024019477	0.120953705	-0.1189121838	-0.0386281719	-0.0742025305	-0.057928121	-0.0645082026	-0.0127577622	-0.027643922	0.1813428243	-0.0647712472	-0.083695872	-0.1186149036	0.091391921	0.03827396	-0.0056600576	0.1369748043	-0.0119817208	0.0049627313	-0.0321895048	-0.0855171609	0.0558955261	-0.0300059452	0.0242542233	0.0436968735	0.0055027053	-0.0170094731	-0.0008554115	-0.0367587866	-0.0546028152	0.0203472664	-0.077110922	-0.1099788653	-0.0326497055	-0.0618587353	-0.1395502984	0.0445047291	-0.0173441341	0.0131790107	0.0125889293	-0.0250063413	-0.0014564605	-0.1593495277	0.1557837772	0.0274817814	-0.0769752105	0.1075649681	0.0168329095	0.0209102654	-0.0633474296	-0.067597109	-0.0946847326	-0.0544830169	-0.0354722836	-0.0441236005	0.0261406695	0.0539373697	0.0967689787	0.0767386654	0.1780059255	-0.097796504	0.1025773054	0.0181278283	-0.0117988911	0.0671231352	-0.0824575257	-0.0199414897	-0.0354293824	0.1136451198	0.1082280018	0.0993899282	0.0198776172464363	-0.0025432045502782	6.46788938455575e-06	0.0003951196673958	-0.1164039399503451	-0.0905077749614804	0.0135498772359635	0.0081916573284779	0.0134546864775444	0.0040775333235246	1.6626278004453577e-05	0.000181028588209	0.0002799941227992	0.0002349307619689	7.839670880209349e-08	5.519246291930825e-08	5.603041132529185e-05	0.0004330228703982	3.139406993281393e-09	1.8750880628797585e-07	0.0002169923439178	-0.0001190164186444	4.70856773189408e-08	1.4164907906939088e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917985.1091462832	1512.685817360063	842696660614.3136	2288218.3820422823	1310849.2781459263	4699.147705078125	22081989.15414101	1718325830015.696	894675.1461991972	1092.7398394379998	800443617226.5548	1194080.3566949854	921811.2108563612	930172.2814101932	1.213292	23.659735	0.1509073336137176	0.1136626199223437	-0.0607769495	-0.0253663292	0.0024632926	-0.0480250478	-0.0570562524	0.0773710782	0.0208504408	-0.0564581459	0.0617414851	-0.0027254224	0.0189848188	-0.0117790506	-0.0902221317	-0.1315886991	0.0780144874	0.0129379947	0.0309121033	0.0213847115	0.0317868919	0.0137822459	0.2287331713	-0.0260116639	0.0454155198	0.0495504029	-0.0328975748	-0.0767876471	0.0148377721	0.0096259233	0.0088242844	0.0831699103	-0.1215126349	0.0785992836	0.1001222122	0.0226237351	0.1538227337	-0.0179541799	-0.058834766	0.0680418997	-0.1502699675	0.0825138652	-0.2308619697	-0.0520751565	-0.0344412442	0.2028336555	0.048823286	-0.0405710837	-0.0222014609	0.0238794585	0.0100238979	0.051082275	0.0657927297	0.0901704932	0.0070473283	-0.0778064719	-0.0809535356	-0.0622536417	-0.0213125165	0.0491887302	-0.0244501621	0.0954578241	-0.2295590529	-0.0071072366	0.0326647405	0.0931956934	0.0023613229	0.042491045	-0.0342665519	0.0021399312	0.0541427014	-0.0488646572	0.1439109832	-0.0780995828	-0.1007513763	-0.0105596534	0.0787633688	-0.1795519873	-0.0513471538	0.0476399978	-0.155617973	-0.0654643386	-0.0647393966	-0.103229854	0.0460456123	-0.0431156028	-0.0976098464	0.0081967148	-0.0324922257	-0.0163703488	-0.0494703382	0.0377316033	0.0401654112	-0.0168749412	-0.0265608256	0.0155767246	0.0149403208	0.0071325343	0.0706798385	0.0315585951	-0.1133141296	0.0349974987	0.0527698722	0.0890115486	0.1289975955	-0.0378753983	0.0742607377	-0.0403035897	0.1131919653	0.1064475877	0.0955030384	0.0190436944256475	-0.0008339228207887	6.954272710323471e-07	0.0003626622973774	-0.0081912234202974	0.1082127165300477	6.709614112122864e-05	0.0117099920188124	0.0058488793738007	-0.0076058071037437	5.7848301699358136e-05	3.420938992927127e-05	-0.0003310082397626	-0.0006110023625618	1.0956645479073488e-07	3.733238870561014e-07	5.5951819778243816e-05	-7.859154704803474e-08	3.1306061364970758e-09	6.176631267403456e-15	0.0002910091329917	7.401678907390002e-05	8.468631548458094e-08	5.478485064810205e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
